txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
16194.0,16530.0,38493.0,16193.0,16646.0,38135.0,16000.0,16598.0,37872.0,15577.0,16707.0,38806.0,16066.0,16496.0,38156.0,16031.0,16361.0,37528.0,15927.0,16380.0,37457.0,15685.0,16479.0,37689.0,16211.0,16272.0,37974.0,16039.0,16291.0,37920.0,15856.0,16309.0,37307.0,15687.0,16273.0,37935.0,16133.0,16203.0,38870.0,15969.0,16333.0,38254.0,15858.0,16189.0,37858.0,15686.0,16377.0,38696.0
16190.0,16532.0,38476.0,16188.0,16650.0,38127.0,15996.0,16596.0,37871.0,15576.0,16702.0,38801.0,16066.0,16496.0,38148.0,16028.0,16362.0,37528.0,15925.0,16382.0,37455.0,15686.0,16478.0,37692.0,16212.0,16274.0,37970.0,16038.0,16291.0,37925.0,15855.0,16307.0,37311.0,15686.0,16269.0,37941.0,16133.0,16205.0,38865.0,15972.0,16333.0,38255.0,15859.0,16189.0,37861.0,15685.0,16375.0,38701.0
16191.0,16535.0,38474.0,16188.0,16648.0,38131.0,15995.0,16597.0,37878.0,15576.0,16701.0,38802.0,16064.0,16500.0,38147.0,16028.0,16364.0,37528.0,15926.0,16379.0,37448.0,15683.0,16476.0,37693.0,16212.0,16277.0,37968.0,16039.0,16290.0,37922.0,15856.0,16307.0,37307.0,15688.0,16268.0,37953.0,16137.0,16208.0,38866.0,15976.0,16336.0,38259.0,15862.0,16192.0,37864.0,15687.0,16374.0,38696.0
16189.0,16536.0,38473.0,16187.0,16648.0,38128.0,15996.0,16594.0,37868.0,15576.0,16700.0,38799.0,16064.0,16502.0,38146.0,16028.0,16364.0,37528.0,15926.0,16379.0,37448.0,15685.0,16476.0,37695.0,16212.0,16279.0,37975.0,16040.0,16291.0,37925.0,15857.0,16306.0,37310.0,15689.0,16267.0,37942.0,16137.0,16207.0,38864.0,15976.0,16336.0,38259.0,15862.0,16192.0,37864.0,15687.0,16374.0,38696.0
16189.0,16536.0,38473.0,16187.0,16648.0,38128.0,15996.0,16597.0,37865.0,15572.0,16701.0,38789.0,16064.0,16501.0,38144.0,16029.0,16363.0,37527.0,15925.0,16380.0,37457.0,15685.0,16476.0,37695.0,16212.0,16279.0,37975.0,16040.0,16291.0,37925.0,15858.0,16308.0,37309.0,15688.0,16268.0,37949.0,16138.0,16208.0,38872.0,15975.0,16335.0,38261.0,15863.0,16189.0,37880.0,15688.0,16372.0,38714.0
16188.0,16534.0,38475.0,16185.0,16650.0,38129.0,15993.0,16600.0,37873.0,15571.0,16701.0,38792.0,16064.0,16503.0,38153.0,16029.0,16363.0,37528.0,15926.0,16377.0,37457.0,15686.0,16472.0,37690.0,16216.0,16279.0,37977.0,16041.0,16291.0,37924.0,15858.0,16309.0,37309.0,15689.0,16269.0,37945.0,16140.0,16210.0,38864.0,15974.0,16335.0,38262.0,15864.0,16187.0,37871.0,15692.0,16370.0,38708.0
16188.0,16534.0,38475.0,16185.0,16649.0,38126.0,15994.0,16597.0,37871.0,15574.0,16703.0,38793.0,16065.0,16504.0,38147.0,16029.0,16362.0,37531.0,15926.0,16377.0,37457.0,15686.0,16472.0,37690.0,16216.0,16279.0,37977.0,16040.0,16291.0,37932.0,15860.0,16306.0,37310.0,15689.0,16269.0,37947.0,16142.0,16212.0,38872.0,15978.0,16337.0,38252.0,15866.0,16187.0,37872.0,15692.0,16370.0,38708.0
16192.0,16536.0,38475.0,16186.0,16650.0,38135.0,15995.0,16595.0,37871.0,15575.0,16700.0,38789.0,16065.0,16503.0,38149.0,16026.0,16363.0,37524.0,15927.0,16381.0,37457.0,15685.0,16475.0,37691.0,16216.0,16280.0,37978.0,16041.0,16292.0,37930.0,15857.0,16306.0,37309.0,15689.0,16267.0,37950.0,16141.0,16211.0,38873.0,15977.0,16336.0,38257.0,15864.0,16189.0,37870.0,15691.0,16374.0,38706.0
16192.0,16536.0,38490.0,16188.0,16649.0,38132.0,15997.0,16597.0,37875.0,15577.0,16702.0,38795.0,16068.0,16502.0,38168.0,16031.0,16364.0,37536.0,15930.0,16381.0,37452.0,15689.0,16476.0,37690.0,16217.0,16278.0,37981.0,16043.0,16292.0,37930.0,15861.0,16307.0,37309.0,15693.0,16270.0,37940.0,16140.0,16209.0,38871.0,15977.0,16335.0,38257.0,15865.0,16189.0,37872.0,15693.0,16372.0,38701.0
16197.0,16531.0,38500.0,16194.0,16646.0,38140.0,16001.0,16597.0,37874.0,15582.0,16702.0,38798.0,16068.0,16501.0,38161.0,16032.0,16362.0,37538.0,15930.0,16379.0,37461.0,15693.0,16478.0,37690.0,16216.0,16272.0,37985.0,16045.0,16289.0,37935.0,15862.0,16308.0,37312.0,15694.0,16271.0,37940.0,16139.0,16208.0,38877.0,15977.0,16336.0,38259.0,15864.0,16189.0,37864.0,15692.0,16373.0,38699.0
16197.0,16531.0,38500.0,16195.0,16646.0,38141.0,16002.0,16597.0,37879.0,15582.0,16708.0,38802.0,16071.0,16498.0,38174.0,16035.0,16361.0,37541.0,15934.0,16381.0,37461.0,15693.0,16478.0,37690.0,16216.0,16272.0,37985.0,16044.0,16290.0,37933.0,15862.0,16311.0,37309.0,15691.0,16272.0,37934.0,16139.0,16204.0,38878.0,15978.0,16333.0,38256.0,15866.0,16189.0,37863.0,15692.0,16373.0,38699.0
16196.0,16527.0,38493.0,16196.0,16646.0,38138.0,16002.0,16598.0,37886.0,15582.0,16708.0,38802.0,16069.0,16496.0,38165.0,16032.0,16360.0,37534.0,15929.0,16378.0,37459.0,15690.0,16479.0,37685.0,16213.0,16271.0,37977.0,16038.0,16289.0,37924.0,15857.0,16309.0,37308.0,15690.0,16274.0,37932.0,16133.0,16204.0,38872.0,15974.0,16333.0,38249.0,15859.0,16189.0,37859.0,15686.0,16376.0,38694.0
16195.0,16527.0,38484.0,16193.0,16645.0,38136.0,15998.0,16598.0,37881.0,15578.0,16707.0,38803.0,16067.0,16494.0,38162.0,16032.0,16360.0,37534.0,15929.0,16378.0,37459.0,15690.0,16479.0,37685.0,16210.0,16269.0,37967.0,16037.0,16289.0,37924.0,15855.0,16309.0,37306.0,15686.0,16274.0,37932.0,16131.0,16200.0,38863.0,15968.0,16331.0,38258.0,15859.0,16189.0,37859.0,15686.0,16376.0,38694.0
16195.0,16527.0,38484.0,16193.0,16645.0,38136.0,15998.0,16599.0,37882.0,15578.0,16705.0,38808.0,16066.0,16492.0,38148.0,16028.0,16360.0,37527.0,15927.0,16381.0,37457.0,15686.0,16480.0,37693.0,16210.0,16269.0,37967.0,16037.0,16289.0,37924.0,15852.0,16310.0,37307.0,15683.0,16274.0,37942.0,16126.0,16198.0,38860.0,15967.0,16328.0,38243.0,15855.0,16190.0,37860.0,15682.0,16377.0,38695.0
16196.0,16526.0,38474.0,16192.0,16646.0,38134.0,15999.0,16600.0,37878.0,15578.0,16709.0,38810.0,16064.0,16492.0,38146.0,16026.0,16359.0,37526.0,15924.0,16380.0,37458.0,15684.0,16481.0,37689.0,16206.0,16270.0,37960.0,16034.0,16289.0,37913.0,15852.0,16309.0,37304.0,15681.0,16273.0,37940.0,16126.0,16197.0,38850.0,15964.0,16331.0,38247.0,15855.0,16189.0,37860.0,15676.0,16378.0,38695.0
16196.0,16526.0,38474.0,16191.0,16645.0,38138.0,15999.0,16601.0,37874.0,15576.0,16709.0,38811.0,16064.0,16490.0,38153.0,16026.0,16357.0,37531.0,15926.0,16378.0,37461.0,15684.0,16481.0,37689.0,16206.0,16270.0,37960.0,16033.0,16287.0,37913.0,15850.0,16310.0,37303.0,15679.0,16277.0,37938.0,16124.0,16196.0,38854.0,15966.0,16329.0,38249.0,15853.0,16191.0,37859.0,15676.0,16378.0,38695.0
16196.0,16527.0,38489.0,16193.0,16647.0,38133.0,15999.0,16599.0,37880.0,15578.0,16708.0,38815.0,16065.0,16493.0,38151.0,16028.0,16360.0,37529.0,15925.0,16380.0,37463.0,15685.0,16480.0,37697.0,16211.0,16268.0,37969.0,16037.0,16288.0,37920.0,15853.0,16310.0,37306.0,15683.0,16276.0,37939.0,16126.0,16200.0,38854.0,15964.0,16329.0,38248.0,15854.0,16190.0,37860.0,15680.0,16377.0,38696.0
16196.0,16526.0,38485.0,16192.0,16644.0,38136.0,15999.0,16598.0,37888.0,15578.0,16708.0,38805.0,16067.0,16495.0,38157.0,16029.0,16360.0,37523.0,15929.0,16381.0,37462.0,15688.0,16480.0,37689.0,16210.0,16271.0,37974.0,16038.0,16289.0,37929.0,15855.0,16310.0,37304.0,15686.0,16274.0,37939.0,16128.0,16202.0,38860.0,15970.0,16333.0,38250.0,15858.0,16191.0,37859.0,15685.0,16374.0,38693.0
16197.0,16528.0,38490.0,16194.0,16645.0,38130.0,16002.0,16596.0,37883.0,15580.0,16706.0,38802.0,16066.0,16495.0,38161.0,16029.0,16360.0,37523.0,15929.0,16381.0,37462.0,15687.0,16478.0,37691.0,16214.0,16273.0,37975.0,16040.0,16287.0,37925.0,15857.0,16308.0,37306.0,15686.0,16272.0,37939.0,16130.0,16203.0,38858.0,15970.0,16333.0,38250.0,15858.0,16191.0,37859.0,15687.0,16375.0,38697.0
16197.0,16528.0,38490.0,16194.0,16645.0,38134.0,16000.0,16598.0,37870.0,15578.0,16704.0,38799.0,16068.0,16496.0,38161.0,16032.0,16360.0,37535.0,15930.0,16381.0,37458.0,15687.0,16478.0,37691.0,16214.0,16273.0,37975.0,16040.0,16287.0,37925.0,15859.0,16308.0,37304.0,15690.0,16272.0,37935.0,16135.0,16201.0,38874.0,15973.0,16334.0,38252.0,15862.0,16190.0,37855.0,15687.0,16375.0,38697.0
16196.0,16530.0,38496.0,16191.0,16648.0,38142.0,16001.0,16598.0,37879.0,15581.0,16704.0,38795.0,16070.0,16498.0,38172.0,16033.0,16361.0,37538.0,15928.0,16382.0,37461.0,15686.0,16479.0,37690.0,16215.0,16272.0,37982.0,16042.0,16290.0,37927.0,15859.0,16309.0,37303.0,15692.0,16272.0,37936.0,16137.0,16204.0,38875.0,15974.0,16333.0,38263.0,15862.0,16190.0,37861.0,15690.0,16374.0,38696.0
16196.0,16530.0,38496.0,16189.0,16647.0,38130.0,15999.0,16598.0,37870.0,15576.0,16701.0,38799.0,16067.0,16497.0,38154.0,16031.0,16364.0,37529.0,15928.0,16382.0,37461.0,15686.0,16479.0,37690.0,16215.0,16272.0,37982.0,16039.0,16291.0,37927.0,15857.0,16309.0,37307.0,15689.0,16270.0,37939.0,16138.0,16206.0,38873.0,15973.0,16333.0,38259.0,15862.0,16190.0,37861.0,15690.0,16374.0,38696.0
16189.0,16531.0,38472.0,16184.0,16648.0,38129.0,15996.0,16594.0,37869.0,15572.0,16701.0,38793.0,16065.0,16500.0,38147.0,16024.0,16365.0,37528.0,15923.0,16379.0,37454.0,15683.0,16475.0,37685.0,16211.0,16278.0,37968.0,16037.0,16290.0,37924.0,15856.0,16306.0,37308.0,15687.0,16268.0,37940.0,16135.0,16207.0,38869.0,15974.0,16336.0,38259.0,15860.0,16190.0,37860.0,15687.0,16372.0,38705.0
16186.0,16537.0,38470.0,16184.0,16649.0,38126.0,15990.0,16595.0,37869.0,15572.0,16701.0,38795.0,16063.0,16501.0,38141.0,16024.0,16365.0,37528.0,15923.0,16379.0,37454.0,15683.0,16475.0,37685.0,16213.0,16279.0,37960.0,16037.0,16291.0,37923.0,15857.0,16305.0,37304.0,15686.0,16267.0,37944.0,16137.0,16209.0,38859.0,15971.0,16335.0,38258.0,15860.0,16190.0,37860.0,15687.0,16372.0,38705.0
16190.0,16534.0,38478.0,16187.0,16650.0,38130.0,15993.0,16596.0,37868.0,15570.0,16702.0,38790.0,16067.0,16503.0,38159.0,16031.0,16362.0,37525.0,15928.0,16378.0,37460.0,15685.0,16475.0,37685.0,16213.0,16279.0,37976.0,16041.0,16291.0,37926.0,15856.0,16306.0,37312.0,15688.0,16268.0,37946.0,16143.0,16209.0,38877.0,15978.0,16334.0,38257.0,15865.0,16190.0,37871.0,15692.0,16374.0,38718.0
16194.0,16534.0,38486.0,16195.0,16649.0,38142.0,16002.0,16601.0,37872.0,15582.0,16703.0,38787.0,16073.0,16503.0,38174.0,16032.0,16362.0,37536.0,15931.0,16380.0,37461.0,15689.0,16476.0,37679.0,16218.0,16277.0,37990.0,16048.0,16293.0,37930.0,15865.0,16311.0,37309.0,15697.0,16270.0,37936.0,16143.0,16208.0,38891.0,15979.0,16336.0,38261.0,15868.0,16189.0,37858.0,15693.0,16373.0,38698.0
16197.0,16531.0,38502.0,16196.0,16648.0,38143.0,16002.0,16599.0,37882.0,15581.0,16705.0,38790.0,16072.0,16499.0,38172.0,16035.0,16363.0,37542.0,15932.0,16381.0,37459.0,15693.0,16477.0,37685.0,16219.0,16274.0,37987.0,16046.0,16290.0,37933.0,15864.0,16309.0,37308.0,15693.0,16272.0,37930.0,16140.0,16206.0,38888.0,15979.0,16334.0,38260.0,15869.0,16192.0,37851.0,15693.0,16375.0,38688.0
16194.0,16532.0,38487.0,16191.0,16646.0,38132.0,15998.0,16597.0,37870.0,15578.0,16704.0,38798.0,16065.0,16497.0,38149.0,16030.0,16362.0,37532.0,15927.0,16381.0,37463.0,15687.0,16478.0,37692.0,16213.0,16273.0,37968.0,16041.0,16290.0,37922.0,15856.0,16306.0,37310.0,15687.0,16271.0,37940.0,16134.0,16204.0,38865.0,15973.0,16333.0,38255.0,15862.0,16190.0,37857.0,15686.0,16374.0,38693.0
16192.0,16527.0,38483.0,16191.0,16646.0,38133.0,15998.0,16596.0,37879.0,15578.0,16704.0,38798.0,16065.0,16497.0,38149.0,16028.0,16363.0,37523.0,15925.0,16381.0,37461.0,15685.0,16479.0,37696.0,16210.0,16272.0,37977.0,16038.0,16289.0,37924.0,15857.0,16308.0,37308.0,15687.0,16271.0,37940.0,16134.0,16204.0,38865.0,15966.0,16333.0,38236.0,15858.0,16189.0,37847.0,15683.0,16376.0,38694.0
16190.0,16527.0,38467.0,16189.0,16643.0,38131.0,15995.0,16594.0,37879.0,15574.0,16705.0,38806.0,16064.0,16498.0,38135.0,16028.0,16363.0,37523.0,15925.0,16381.0,37461.0,15683.0,16480.0,37689.0,16207.0,16272.0,37955.0,16035.0,16287.0,37923.0,15852.0,16306.0,37309.0,15682.0,16273.0,37946.0,16128.0,16204.0,38850.0,15966.0,16333.0,38236.0,15858.0,16189.0,37847.0,15683.0,16376.0,38694.0
16190.0,16527.0,38467.0,16189.0,16643.0,38131.0,15995.0,16599.0,37876.0,15573.0,16707.0,38805.0,16062.0,16495.0,38137.0,16026.0,16360.0,37525.0,15924.0,16381.0,37459.0,15683.0,16480.0,37689.0,16207.0,16272.0,37955.0,16035.0,16287.0,37923.0,15851.0,16309.0,37303.0,15681.0,16274.0,37935.0,16126.0,16203.0,38856.0,15967.0,16332.0,38243.0,15854.0,16193.0,37846.0,15681.0,16376.0,38686.0
16191.0,16529.0,38464.0,16187.0,16645.0,38128.0,15995.0,16599.0,37878.0,15573.0,16704.0,38813.0,16063.0,16494.0,38137.0,16024.0,16362.0,37522.0,15922.0,16381.0,37455.0,15682.0,16478.0,37697.0,16204.0,16273.0,37949.0,16033.0,16287.0,37916.0,15851.0,16309.0,37308.0,15681.0,16273.0,37943.0,16126.0,16202.0,38843.0,15965.0,16331.0,38242.0,15854.0,16189.0,37850.0,15680.0,16373.0,38697.0
16195.0,16530.0,38482.0,16191.0,16648.0,38139.0,15997.0,16598.0,37876.0,15576.0,16705.0,38805.0,16065.0,16497.0,38145.0,16032.0,16362.0,37533.0,15930.0,16380.0,37460.0,15687.0,16477.0,37687.0,16214.0,16274.0,37970.0,16038.0,16291.0,37928.0,15857.0,16309.0,37305.0,15687.0,16271.0,37940.0,16130.0,16204.0,38854.0,15970.0,16333.0,38243.0,15861.0,16189.0,37854.0,15688.0,16374.0,38689.0
